@JustCindy_,997759
@C_DIG,1022242
insurance.,897362
@sebby_peek,1350573
terrifying,396856
can't!,974601
miserable,432495
throat,1281516
#trackle,251522
hehe..,553222
striking,649420
hilarious.,717192
unbearable,948431
guitar..,183360
congrats,309648
allergies,1011651
awee,890551
Diego!,1027521
compliments,1047006
Awesome!,135885
@druey,88406
yayy,170729
unwell.,67563
Twitter;,256891
Twitter:,256892
@raytoro,521421
martha,1286944
Glad,267402
firefly,1048393
wicked.,383834
@simontay78,816560
terrible!,670104
terrible.,1149566
fantastic!,1217698
Joined,822166
Minds,135907
delayed,890580
WOOHOO!!!,1016698
off-,1282509
@swannny,420681
J/K,468359
comments!,861172
stiches,848536
&quot;Why,925814
horrid,873638
saddest,801229
Lock,146448
stranded,682641
upset,156963
number...,1048421
GOODNIGHT,885371
[but,1302828
Poh,1329494
Freakin,1350645
T-Mobile,186469
"saying,",670147
Lessons,1053754
definitely!,377291
Sonny,494875
word!,843320
courts,1319327
"join,",156985
"tracks,",1072716
suncream,575081
woth,299119
home&quot;,722512
face*,1346817
lame...,452671
utter,798099
Facebook?,600798
t-mobile,997315
feat,1287002
Whoa.,764607
ugh..,109841
inspiring,57043
Firehouse,82646
ugh!,1318813
tire,727762
Shoot.,251614
"ugh,",1318815
jaw,88589
ugh.,1318817
brighten,853742
rash,558600
talented!,816924
amazingg,796057
Audition,1048468
crappy.,1164827
satan,1154185
Amazingly,526517
"chemistry,",940982
ciara,623834
becasue,683918
grrr.,616862
IPHONE,1094684
abused,339366
Love.,900887
Colorado!,1296804
depressed.,420750
wonderfull,1239112
props,1123747
cranky,151749
meany,1228516
listener,638102
inspiration!,882334
woooooo,336198
skewl,383936
icky!,1201931
tossed,367976
sinus,493470
borin,157041
Once,772426
@Enamoredsoul,315654
grrrr,616887
@RealHughJackman,780286
@checkers,853778
tobacco,686012
AWESOME,146537
WELCOME,309773
@planethealer,362682
@ThinkReferrals,1260294
"button,",46720
Bright,78156
@ZacharyQuinto,103308
Goddamn,1266188
"biscuits,",1347813
adventure!,806531
Mmmm...,616911
temporarily,447413
@4everBrandy,368009
@realin,995943
heartburn,194038
CRY,1143715
fantastically,717330
Hurray,386412
artsy,484359
LEAVE,691247
timeeee,399731
Pa,88671
suckssss,281689
humane,481542
*high,20518
luckiest,516307
http://bit.ly/VwV6H,974766
depressing!,513487
"depressing,",985235
Cow!,595817
depressing.,985236
willpower,368030
Crappy,118916
gutted.,1249741
"gutted,",746142
difficulties,1111803
pumped!,558681
closed,843458
horrible,1212600
Jackman,534774
bored!!!,1011828
Mellow,301832
blocked,906562
frustrated,1244471
newbie,606359
gutted!,1249753
greatful,827606
LAUGH,334073
sorely,748862
&lt;3's,1029903
Erika,183976
peeling.,178302
kevin!,622778
"shelf,",1133123
@paigeebaby,819670
"yey,",1276410
"gah,",378699
Cool!,796158
"Rain,",686092
"Cool,",796161
yawning,1246689
Cool.,796163
cramps.,262333
yey!,903998
grrrr.,611672
declining,1265754
ideas!,1202021
nightmares,1049950
tantrum,447472
"Whoa,",764609
Partying,1234702
congrats!,722659
"congrats,",722662
congrats.,722664
phoning,1069647
fulfilled,1302991
studyy,283333
wt,892077
#etsy,775198
stat.,1085475
"Unfortunately,",1350820
see..,537540
chapstick,747548
@SassySenna,1318959
minutes....,759490
hehehe,41553
Log,389301
Rejects,611696
"CD,",39142
TWEET!,990644
Hee,1313680
twitterville.,558748
hacked.,117169
manhood,352224
[pic],664529
Heh,1313688
@iamMarkRonson,120416
today...but,1085496
erased,938058
disown,191604
@luishandshake,696600
Get,25790
awake....,843530
"poo,",384167
bricked,410397
bumblebee,1090843
"Thanks,",885075
IE6,20615
restless,893771
Ä‘Æ°á»£c,314739
@xXHAZELXx,790944
tweeps...,283379
smh.,110016
Heh.,577721
poet,609448
Bahaha,796229
"belly,",25806
Careful,355250
@joshtastic1,1326543
remedies,1287193
@witenike,1244555
thanx,412540
verizon,334103
Divine,1303835
Appreciate,632908
snazzy,30772
excited!!!,1111907
tweeties!,948697
Sadness,70879
nicely.,147913
hurts...,948701
Gutted,315244
argh!,627595
studing,1191514
"gift,",318237
"Chris,",320548
mourning,385016
#tonys,1050521
RAINING,659716
"bb,",1180960
abandoned,484485
@Adrienne_Bailon,410439
CDC,230850
Sarah!,967555
bad!!!!,1083389
bb?,334263
pain!,1301428
f*cked,1212721
Darn!,838294
Darn.,838295
iCarly,1117234
Hehe,996104
@jackfaulkner,1044640
archie,151955
sad!,489798
puter,1059292
Noir,104779
@aish_star,654322
University.,916248
"sad,",489808
prosper,172612
sad.,1301464
no!!,447580
rips,1122550
poisoning.,738630
shame.,922351
Sleepover,133822
BORED,904729
fails.,590614
X_X,52101
sad?,489819
pissin,1324425
Headache.,1191563
out?!,686234
GAY,901465
beautiful...,297923
Yucky,1080612
@KyeLani,104809
Sore,278243
PPP,622471
slammed,564166
casualty,349959
Argh.,696679
Argh!,696680
outbreak,553557
injured,838343
sadd,489846
makasih,1012003
transport.,144411
disagree,527142
indeed!!,1209564
@pinpoint_uk,521776
Wal-Mart,717529
huhuhu,368210
proms,104838
400th,341728
"info,",364943
fucked,1090965
here....,1080336
@rxgellivictor,728017
shitting,50447
diabetes,1186301
energized,283481
sucked.,749312
transaction,368220
freezing!,1001445
@SineadGrainger,399970
pampered,901506
Arghh,696719
"sore,",428557
gutted,715916
Quote,249578
gooodnight,437025
humbled,683450
@Hipchick999,719860
@Cezza_B,415713
part?,229319
rocker,334824
restore,917192
Accidentally,61786
Flower,601316
"Aha,",596787
DEAL,46994
hybrid,1220700
Howdy,1335071
obtain,716012
BJ,1255245
TIL,854044
Fourth,1281946
"Goodnight,",40160
Goodnight!,906785
morning....,1048784
at&amp;t,1181063
expert,266227
everybody!!!,440817
&quot;Let,426404
10.5.7,774764
working.....,1330104
Yeah!!,1038283
Â£200,1112070
Runny,1244707
recommending,859351
killed,1045528
toni,174416
postponed.,126637
Sleep!,136309
@garyvee,1127971
busted.,590720
Mouth,389744
@maxime68,582304
hee.,670531
Pissed,922461
#apple,1276639
anymore..,643763
thankies,1069868
loss.,881953
Unfortunately,701989
annoyed.,178545
"annoyed,",178547
@blacksocialite,696768
crushed,665195
Texas?,1349212
mods,114760
Officer,1082154
presume,1308521
.but,246727
hehehehe,722897
@lukasrossi,398687
@loic,643787
Jamaica,728095
hilarious!!,202363
sowwy,219179
heeey,810729
lost,938272
sizes,1043584
Dealing,10583
heey,464800
Mayer,306317
admitted,521869
yor,746716
fone.,441945
@Allieandra,938278
resit,996253
WISH,782654
FREE!,479344
details!,767829
*are*,151131
heel,1317961
Eek.,1026441
accessible,817310
Laurie,1331547
shabby,843752
@doombox,368328
tumble,716480
@pd1001,146878
@Sophie_Lhoste,1186417
Comfort,1154570
Excel,162650
ARGH,859413
"U,",1022734
outside!!!,507562
recommendation,183831
:-S,352476
neglecting,590784
stuffy,500584
#chuck,623914
Clever,326013
@_Flik_,410757
dosnt,1233530
leak,590795
thank,412527
blogging.,864321
props!,1223474
Arghhh,922524
Wishes,718361
"bless,",1112174
screwed,606682
Simply,391510
sure!!,241595
Ñƒ,310173
blurry,68062
pleasure.,171576
locate,590811
catwalk,83847
ripped,696849
hurting...,969930
BBerry,822654
Tweet.,241602
@FreshPlastic,16693
starvin,548444
slaving,287977
Jewel,105004
obsessed.,654527
hurts!,838538
fresh!,686419
(((,985611
disappointed!,1335213
sleep!!!,69246
hurts.,838548
inconsiderate,458411
socket,57500
knowin,754524
Generation,479412
carol',62053
spilled,167067
cannae,240742
flake,120698
5am.,854185
compatible,474123
flaky,120702
blessings,1345885
Sniff,1159991
"cheaper,",89088
Lakers!,880565
h8,791247
court.,1319276
bcz,147076
"ughh,",579566
david.,1218232
david!,1218234
Lovin,453167
goal:,304914
shocked.,1028096
Sure.,157486
g'night,83806
BRAZIL,463682
*blush*,273217
crashed.,922595
tidied,1170598
"settings,",225870
"Argh,",696678
elephants,12307
@robineccles,389662
AMAZING!!,707340
@gemeg,564423
pouty,801754
twitterworld!,1160040
Striped,10411
@patphelan,41927
anymore...,806983
*ugh*,696934
ow.,548532
#lofnotc,189186
artist!,157513
today...and,220061
Cameron,412019
grats,490121
yr!,765121
@AmberCadabra,702145
chillin!,960504
nobodys,1298051
plague,922631
ughhh,996401
smart!,120763
long..,1292825
@Donniedoll,717776
coool,251637
clients.,612070
slamming,146080
Alex!,596263
soreness,828052
shrunk,511398
Tee,379140
Depends,1053872
Ñ?,152271
dmv,1311050
legend!,1303418
favorites.,1075330
distribution,807014
@sockington,790410
"Michael,",5208
deaths,1176038
upsets,812223
Shuttle,420475
Gracias,129552
anticipated.,1252950
MSG,896537
families,871093
Buenos,996520
Hee.,728296
@butterflykate,812236
knackered!,20696
blog:,1033074
nonetheless,849144
@jaredleto,659248
Converse,681375
Welll,686563
@Suw,778172
Dearest,765170
sunshine...,537738
sick,336763
booo,167847
Damnit,864921
jamming,1043798
Emo,1031674
dead...,1300105
CONGRATULATIONS,110411
Yuck!,1080640
boo.,252294
shouldve,670808
Yuck.,1080644
again',975295
headache!,970114
Bon,942361
#music,1224624
upset.,812270
*grin*,1022951
"babies,",99427
nurse!,89225
astronomy,1007070
upset!,812277
cpr,867575
hayfever,474178
shall!,738870
gooooood,638697
yeaaa,511486
broke...,1054409
"boo,",252292
@greekdude,917495
NOOO!,497245
15-20,938517
#shaundiviney,52487
accidents,310368
bitch!!,480491
